,url,text,stand,zuständig,geschäftsart,status
129,/gast/geschaefte/1919," Interpellation von Kurt Balmer, Roger Wiederkehr, Pirmin Andermatt und Jean Luc Mösch betreffend geschütztes Spital Baar",Traktandiert,Sicherheitsdirektion,Interpellation,hängig
130,/gast/geschaefte/1918,"Motion Jean Luc Mösch, Manuela Käch, Hans Baumgartner, Thomas Gander, Esther Haas, Claus Soltermann und Drin Alaj betreffend Verbesserung der Schulweg Sicherheit an der Dorfstrasse in Hagendorn, Gemeinde Cham",Traktandiert,Baudirektion,Motion,hängig
131,/gast/geschaefte/1917,"Postulat von Tabea Zimmermann Gibson, Vroni Straub-Müller, Stéphanie Vuichard, Esther Haas, Rita Hofer, Hanni Schriber-Neiger, Mariann Hess betreffend Frauenmahnwache am 14. Juni 2019",Nichtüberweisung,Finanzdirektion,Postulat,abgeschlossen
132,/gast/geschaefte/1916,Motion von Alois Gössi und Zari Dzaferi betreffend digitalen Kantonsrat,Traktandiert,Büro des Kantonsrats,Motion,hängig
133,/gast/geschaefte/1915,"Interpellation von Andreas Lustenberger, Vroni Straub-Müller, Andreas Hürlimann und Rita Hofer betreffend Verbesserungen beim Zuger Prämienverbilligungssystem",Kenntnisnahme,Gesundheitsdirektion,Interpellation,abgeschlossen
134,/gast/geschaefte/1914,Interpellation von Isabel Liniger und Anna Spescha betreffend Jugendliche sorgen sich ums Klima – was macht unsere Politik,Traktandiert,Baudirektion,Interpellation,hängig
135,/gast/geschaefte/1912,"Feststellung der Gültigkeit der stillen Wahl eines Ersatzmitglieds des Kantons- und Strafgerichts für den Rest der Amtsdauer 2019–2024
",Wahl: Feststellung Gültigkeit,Staatskanzlei,Wahlen,abgeschlossen
136,/gast/geschaefte/1913,"Kleine Anfrage von Rainer Suter betreffend Kiesabbau Hatwil/Hubletzen, Cham 
",Antwort des Regierungsrats,Baudirektion,Kleine Anfrage,abgeschlossen
137,/gast/geschaefte/1911,Interpellation von Philip C. Brunner betreffend Aufteilung der Zuger Steuererträge 2017–2018 pro Einwohnergemeinde,Kenntnisnahme,Finanzdirektion,Interpellation,abgeschlossen
138,/gast/geschaefte/1910,"Interpellation von Kurt Balmer und Roger Wiederkehr betreffend Langsamverkehr sowie Kreisel auf der Chamerstrasse, Rotkreuz",Kenntnisnahme,Baudirektion,Interpellation,abgeschlossen
139,/gast/geschaefte/1909,"Kantonsratsbeschluss betreffend Objektkredit für die Planung eines Ersatzneubaus der Durchgangsstation, Zugerstrasse 52, Steinhausen",Traktandiert zur 2. Lesung,Baudirektion,Kantonsratsbeschluss (referendumsfähig),hängig
140,/gast/geschaefte/1908,Verlängerung und Änderung des Kantonsratsbeschlusses betreffend Integrationsklassen auf der Primarstufe für Kinder aus dem Asyl- und Flüchtlingsbereich,Inkrafttreten,Direktion für Bildung und Kultur,Kantonsratsbeschluss (referendumsfähig),abgeschlossen
141,/gast/geschaefte/1907,Interpellation der SP-Fraktion betreffend was tut der Kanton Zug gegen Gewalt an Frauen und Kindern,Kenntnisnahme,Sicherheitsdirektion,Interpellation,abgeschlossen
142,/gast/geschaefte/1905,Kantonale Erneuerungswahlen vom 7. Oktober 2018 für die Amtsdauer 2019–2022 (Feststellung der Gültigkeit),Wahl: Feststellung Gültigkeit,Staatskanzlei,Wahlen,abgeschlossen
143,/gast/geschaefte/1906,Wahl der kantonalen Schätzungskommission für die Amtsdauer 2019–2022,Wahl: Bestätigung,Justizprüfungskommission,Wahlen,abgeschlossen
144,/gast/geschaefte/1904,"Postulat von Willi Vollenweider betreffend Prüfung der Rechtsgrundlagen für eine staatlich organisierte «Home Guard», welche die aktuell in ausserordentlichen Lagen ungenügende Sicherheit im Kanton Zug zumindest teilweise zu gewährleisten vermöchte ",Nicht-Erheblicherklärung,Sicherheitsdirektion,Postulat,abgeschlossen
145,/gast/geschaefte/1903,Kantonsratsbeschluss betreffend Kenntnisnahme der von der Konkordatskommission im Jahr 2018 behandelten Geschäfte gemäss § 21 Abs. 4 GO KR,Schlussabstimmung,Konkordatskommission,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
146,/gast/geschaefte/1902,"Motion von Willi Vollenweider betreffend eines Qualitäts-Managements der Zuger Gymnasien mit Erfolg: Vorhandene Daten zum Studienerfolg publizieren 
",Überweisung an Regierungsrat,Direktion für Bildung und Kultur,Motion,hängig
147,/gast/geschaefte/1901,"Postulat von Ralph Ryser, Zari Dzaferi, Barbara Häseli, Monika Weber, Thomas Werner und Beni Riedi betreffend Integration verhaltensauffälliger Kinder in den Schulbetrieb",Überweisung an Regierungsrat,Direktion für Bildung und Kultur,Postulat,hängig
148,/gast/geschaefte/1900,"Kleine Anfrage von Rita Hofer betreffend «Finanzen 2019»: Schliessung der Polizeidienststellen Hünenberg, Steinhausen und Menzingen",Antwort des Regierungsrats,Sicherheitsdirektion,Kleine Anfrage,abgeschlossen
149,/gast/geschaefte/1899,"Teilrevision des Gesetzes über den Rechtsschutz in Verwaltungssachen (Verwaltungsrechtspflegegesetz, VRG, BGS 162.1), Änderung von § 28 VRG",Inkrafttreten,Justizprüfungskommission,Gesetz,abgeschlossen
150,/gast/geschaefte/1898,"Teilrevision des Gesetzes über die Organisation der Zivil- und Strafrechtspflege (Gerichtsorganisationsgesetz, GOG, BGS 161.1), des Gesetzes über den Rechtsschutz in Verwaltungssachen (Verwaltungsrechtspflegegesetz, VRG, BGS 162.1) und des Planungs- und Baugesetzes (PBG, BGS 721.11)",Inkrafttreten,Justizprüfungskommission,Gesetz,abgeschlossen
151,/gast/geschaefte/1897,"Kleine Anfrage der SP-Fraktion betreffend Änderung des Gesetzes für Denkmalpflege, Archäologie und Kulturgüterschutz
",Antwort des Regierungsrats,Direktion des Innern,Kleine Anfrage,abgeschlossen
152,/gast/geschaefte/1896,Kantonsratsbeschluss betreffend Beitrag des Kantons Zug an die Aufbaukosten des OYM-Colleges,Genehmigung Schlussabrechnung pendent,Volkswirtschaftsdirektion,Kantonsratsbeschluss (referendumsfähig),hängig
153,/gast/geschaefte/1895,Teilrevision des Kantonsratsbeschlusses über die Geschäftsordnung des Kantonsrats (GO KR): Ablegen des Eides und des Gelöbnisses,Inkrafttreten,Staatskanzlei,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
154,/gast/geschaefte/1894,Postulat der SVP-Fraktion gegen die Einführung von Tempo 30 in der Zuger Innenstadt,Teil-Erheblicherklärung,Baudirektion,Postulat,hängig
155,/gast/geschaefte/1893,"Kleine Anfrage von Jürg Messmer, Richard Rüegg, Walter Birrer und Philip C. Brunner betreffend ist es Ziel der Baudirektion eine flächendeckende 30er (Kmh) Zone in der Stadt Zug auf allen Kantonsstrassen einzuführen",Antwort des Regierungsrats,Baudirektion,Kleine Anfrage,abgeschlossen
156,/gast/geschaefte/1892,Änderung des Steuergesetzes - sechstes Revisionspaket,Inkrafttreten,Finanzdirektion,Gesetz,abgeschlossen
157,/gast/geschaefte/1891,Teilrevision des Gesetzes betreffend die Einführung des Schweizerischen Zivilgesetzbuches für den Kanton Zug (EG ZGB); Stiftungsaufsicht,Referendumsfrist abgelaufen,Direktion des Innern,Gesetz,hängig
158,/gast/geschaefte/1890,Petition «Ja zum Camping Brüggli»,,Justizprüfungskommission,Petition,hängig
159,/gast/geschaefte/1889,Änderung des Kantonsratsbeschlusses über die Geschäftsordnung des Kantonsrats GO KR - Zusammenlegung von zwei ständigen Kommissionen des Kantonsrats,Inkrafttreten,Büro des Kantonsrats,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
160,/gast/geschaefte/1888,Budget 2019 und Finanzplan 2019–2022,Schlussabstimmung,Finanzdirektion,Verschiedenes,abgeschlossen
161,/gast/geschaefte/1887,"Teilrevision des Gesetzes über die Geoinformation im Kanton Zug (Geoinformationsgesetz, GeoIG-ZG; BGS 215.71) ",Inkrafttreten,Direktion des Innern,Gesetz,abgeschlossen
162,/gast/geschaefte/1886,"Motion der SVP-Fraktion betreffend Beauftragung der Regierung, die Gebühren des Strassenverkehrsamtes zu überprüfen und zu senken",Überweisung an Regierungsrat,Sicherheitsdirektion,Motion,hängig
163,/gast/geschaefte/1885,"Kantonsratsbeschluss betreffend Freigabe eines Objektkredits für das Projekt Ausbau Hinterburgmülibach, Gemeinde Neuheim",Genehmigung Schlussabrechnung pendent,Baudirektion,Kantonsratsbeschluss (referendumsfähig),hängig
164,/gast/geschaefte/1884,Interpellation von Andreas Hürlimann und Philip C. Brunner betreffend Korridorrahmenplan Zentralschweiz - wie weiter im Kanton Zug,Kenntnisnahme,Volkswirtschaftsdirektion,Interpellation,abgeschlossen
165,/gast/geschaefte/1883,Kleine Anfrage von Philip C. Brunner betreffend Vorgehen der Wahlbehörde im Zusammenhang mit der Zuteilung der Listennummern,Antwort des Regierungsrats,Direktion des Innern,Kleine Anfrage,abgeschlossen
166,/gast/geschaefte/1882,Postulat von Hanni Schriber-Neiger und Andreas Hürlimann betreffend Verbesserung Veloführung beim Kreisel Forren zwischen Rotkreuz und Holzhäusern (Gemeinde Risch),Nicht-Erheblicherklärung,Baudirektion,Postulat,abgeschlossen
167,/gast/geschaefte/1881,Interpellation von Florian Weber und Daniel Abt betreffend Aushub-Deponien im Kanton Zug,Kenntnisnahme,Baudirektion,Interpellation,abgeschlossen
168,/gast/geschaefte/1880,"Kleine Anfrage von Andreas Hürlimann und Anastas Odermatt betreffend Einsparungen in der Kinder-, Jugend- und Sportförderung",Antwort des Regierungsrats,Direktion für Bildung und Kultur,Kleine Anfrage,abgeschlossen
169,/gast/geschaefte/1879,Gesetz betreffend den Schutz der Bevölkerung (BevSG),Traktandiert zur 2. Lesung,Sicherheitsdirektion,Gesetz,hängig
170,/gast/geschaefte/1878,Interpellation der Fraktion Alternative - die Grünen betreffend Hitzewelle und Trockenheit: Wie reagiert der Kanton Zug,Kenntnisnahme,Baudirektion,Interpellation,abgeschlossen
171,/gast/geschaefte/1877,Petition der Piratenpartei betreffend Seenotrettung im Mittelmeer,,Justizprüfungskommission,Petition,abgeschlossen
172,/gast/geschaefte/1876,"Feststellung der Gültigkeit der Gesamterneuerungswahlen der Mitglieder und Ersatzmitglieder des Obergerichts, des Kantonsgerichts, des Strafgerichts und des Verwaltungsgerichts für die Amtsdauer 2019–2024: 
Vorlage nicht elektronisch verfügbar (§ 15 Abs. 4 GO KR)",Wahl: Feststellung Gültigkeit,Staatskanzlei,Wahlen,abgeschlossen
173,/gast/geschaefte/1875,Gesamterneuerungswahlen der Zuger Gerichte für die Amtsdauer 2019–2024,Wahl,Justizprüfungskommission,Wahlen,abgeschlossen
174,/gast/geschaefte/1874,Petition «Bezahlbarer Wohnraum für alle - für ein Vorkaufsrecht zu Gunsten der öffentlichen Hand»,Erledigterklärung,Baudirektion / Justizprüfungskommission,Petition,abgeschlossen
175,/gast/geschaefte/1873,"Kantonsratsbeschluss betreffend Objektkredit für Instandsetzung und Umbau des Theilerhauses an der Hofstrasse, Zug",Genehmigung Schlussabrechnung pendent,Baudirektion,Kantonsratsbeschluss (referendumsfähig),hängig
176,/gast/geschaefte/1872,"Motion von Gabriela Ingold, Beat Unternährer, Florian Weber, Marcel Peter und Cornelia Stocker betreffend systematische Erhebung und Hinterfragung aller Zahlungen an andere Kantone ",Erledigterklärung,Finanzdirektion,Motion,abgeschlossen
177,/gast/geschaefte/1871,Petition des VCS Verkehrs-Clubs der Schweiz betreffend «Strassenlärm macht uns krank!»,,Baudirektion,Petition,abgeschlossen
178,/gast/geschaefte/1870,Motion der SVP-Fraktion betreffend die unrechtmässige Denunziation und Anschwärzung von Personen bei der KESB durch leichtfertige «Gefährdungsmeldungen»,Nicht-Erheblicherklärung,Direktion des Innern,Motion,abgeschlossen
179,/gast/geschaefte/1869,Postulat von Anna Bieri und Barbara Häseli betreffend Teilnahme an den Kantonsratssitzungen bei Mutterschaft,Nicht-Erheblicherklärung,Gesundheitsdirektion,Postulat,abgeschlossen
180,/gast/geschaefte/1868,"Änderung des Kantonsratsbeschlusses über die Geschäftsordnung des Kantonsrats GO KR: Visitation der Kindes- und Erwachsenenschutzbehörde (KESB) 
",Inkrafttreten,Staatskanzlei,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
181,/gast/geschaefte/1867,Motion von Rita Hofer und Vroni Straub-Müller betreffend Kostenübernahme der logopädischen Therapie bei Jugendlichen 16 - 20 Jahre,Erheblicherklärung,Direktion für Bildung und Kultur,Motion,hängig
182,/gast/geschaefte/1866,"Kleine Anfrage von Anna Bieri, Zari Dzaferi, Rita Hofer, Claus Soltermann, Daniel Stuber und Oliver Wandfluh betreffend Folgenabschätzung von NIKAS für die Bildungsqualität im Kanton Zug",Antwort des Regierungsrats,Direktion für Bildung und Kultur,Kleine Anfrage,abgeschlossen
183,/gast/geschaefte/1865,"Interpellation der Fraktion Alternative - die Grünen betreffend erneute Aufruhr auf dem Zuger Handelsplatz: Paradise Papers & Krypto Skandale
",Kenntnisnahme,Volkswirtschaftsdirektion,Interpellation,abgeschlossen
184,/gast/geschaefte/1864,Interpellation von Andreas Lustenberger betreffend Paradise Papers: Zug bleibt im Fokus ,Kenntnisnahme,Volkswirtschaftsdirektion,Interpellation,abgeschlossen
185,/gast/geschaefte/1863,Tätigkeitsbericht 2017 der Datenschutzbeauftragten des Kantons Zug,,Justizprüfungskommission,Verschiedenes,abgeschlossen
186,/gast/geschaefte/1862,Teilrevision des Planungs- und Baugesetzes (PBG) – Teil 1: Umsetzung von Bundesrecht – Neustart,Inkrafttreten,Baudirektion,Gesetz,abgeschlossen
187,/gast/geschaefte/1861,Kantonsrats-Ersatzwahl in der Einwohnergemeinde Baar,Wahl: Feststellung Gültigkeit,Staatskanzlei,Wahlen,abgeschlossen
188,/gast/geschaefte/1860,Kleine Anfrage von Marcel Peter betreffend Sicherheit beim Parkplatz an der Sihlbruggstrasse,Antwort des Regierungsrats,Baudirektion,Kleine Anfrage,abgeschlossen
189,/gast/geschaefte/1859,Zwischenbericht zu den per Ende März 2018 zur Berichterstattung fälligen parlamentarischen Vorstössen ,,Staatskanzlei,Verschiedenes,abgeschlossen
190,/gast/geschaefte/1858,Motion der CVP-Fraktion betreffend Beseitigung des strukturellen Defizites des Kantons Zug durch eine Anpassung des NFA-Beteiligungsmodells der Gemeinden,Nicht-Erheblicherklärung,Finanzdirektion,Motion,abgeschlossen
191,/gast/geschaefte/1857,Rechenschaftsbericht 2017 des Obergerichts ,,Obergericht,Verschiedenes,abgeschlossen
192,/gast/geschaefte/1856,Motion von Andreas Hürlimann und Karen Umbach betreffend bedarfsgerechtes Angebot an familien- und schulergänzenden Betreuungsangeboten im Kanton Zug,Überweisung an Regierungsrat,Direktion des Innern,Motion,hängig
193,/gast/geschaefte/1855,Interpellation von Thomas Werner betreffend Einsatzkoordination von Polizei und Feuerwehren bei Notfällen im Kanton Zug,Kenntnisnahme,Sicherheitsdirektion,Interpellation,abgeschlossen
194,/gast/geschaefte/1854,Geschäftsbericht 2017,,Finanzdirektion,Verschiedenes,abgeschlossen
195,/gast/geschaefte/1853,Interpellation der CVP-Fraktion betreffend Kosten und Entwicklungen im Straf- und Massnahmenvollzug,Kenntnisnahme,Sicherheitsdirektion,Interpellation,abgeschlossen
196,/gast/geschaefte/1852,Interpellation von Zari Dzaferi betreffend Schwimmunterricht und Lehrplan 21 ,Kenntnisnahme,Direktion für Bildung und Kultur,Interpellation,abgeschlossen
197,/gast/geschaefte/1851,"Interpellation von Susanne Giger, Jürg Messmer und Willi Vollenweider betreffend Verhinderung Fertigstellung der Fachmittelschule Zug an ihrem bewährten Standort – wieso wird die dafür vorgesehene Parzelle nun für den Bau eines Staatsarchiv-Gebäudes zweckentfremdet und dadurch die Zukunft der Fachmittelschule an diesem Standort aufs Spiel gesetzt",Kenntnisnahme,Baudirektion,Interpellation,abgeschlossen
198,/gast/geschaefte/1850,Bericht 2017 der Ombudsstelle Kanton Zug,,Justizprüfungskommission,Verschiedenes,abgeschlossen
199,/gast/geschaefte/1849,Interpellation von Moritz Schmid betreffend Fuss- und Radweg zwischen Walchwil (Rufibach) und Arth (Hünenbergweg),Kenntnisnahme,Baudirektion,Interpellation,abgeschlossen
200,/gast/geschaefte/1848,Interpellation von Willi Vollenweider betreffend ausserordentliche Lagen: Wie stellen Kanton und Gemeinden im Kanton Zug den Schutz der Bevölkerung und der kritischen Infrastrukturen im Falle schweizweit erhöhter terroristischer Bedrohung und Aktionen über längere Zeit wirkungsvoll sicher,Kenntnisnahme,Sicherheitsdirektion,Interpellation,abgeschlossen
201,/gast/geschaefte/1847,Interpellation von Rita Hofer und Anastas Odermatt betreffend BYOD-Strategie durchdenken,Kenntnisnahme,Direktion für Bildung und Kultur,Interpellation,abgeschlossen
202,/gast/geschaefte/1846,"Interpellation von Esther Haas betreffend den angeordneten Qualitätsabbau in den Fächern Sport, Musik, Bildnerisches- und Angewandtes Gestalten an den Kantonalen Mittel- und Berufsfachschulen",Kenntnisnahme,Direktion für Bildung und Kultur,Interpellation,abgeschlossen
203,/gast/geschaefte/1845,"Kantonsratsbeschluss betreffend Investitionsbeitrag und Bürgschaft für den neuen Hauptstützpunkt der Zugerland Verkehrsbetriebe AG und die damit verbundenen Landgeschäfte sowie betreffend Darlehen für die Finanzierung des Neubaus und Objektkredit für den Mieterausbau für den Rettungsdienst und die kantonale Verwaltung auf dem Areal An der Aa, Zug",Genehmigung Schlussabrechnung pendent,Baudirektion,Kantonsratsbeschluss (referendumsfähig),hängig
204,/gast/geschaefte/1844,"Kantonsratsbeschluss betreffend Anpassung des kantonalen Richtplans (Kapitel V 6 Busverkehr / Feinverteiler, u.a. auf Eigentrassee)",Inkrafttreten,Baudirektion,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
205,/gast/geschaefte/1842,Kleine Anfrage der SVP-Fraktion betreffend Asyl- und Flüchtlingsbereich,Antwort des Regierungsrats,Direktion des Innern,Kleine Anfrage,abgeschlossen
206,/gast/geschaefte/1843,"Interpellation der SP-Fraktion betreffend Nutzen / Schaden der «Schwarzen Liste» für Personen, welche ihre Krankenkassenprämien / -leistungen nicht bezahlen",Kenntnisnahme,Gesundheitsdirektion,Interpellation,abgeschlossen
207,/gast/geschaefte/1841,Interpellation der SP-Fraktion betreffend Teilrevision Planungs- und Baugesetz (PBG) - Teil 1: Neue Umsetzung des Raumplanungsgesetzes ,Kenntnisnahme,Baudirektion,Interpellation,abgeschlossen
208,/gast/geschaefte/1840,"Kantonsratsbeschluss betreffend Freigabe eines Objektkredits für das Projekt Sanierung Sihlbruggstrasse (KS P), Abschnitt Knoten Industrie-Knoten Blatt einschliesslich eines Radstreifens bergwärts, Gemeinde Neuheim",Genehmigung Schlussabrechnung pendent,Baudirektion,Kantonsratsbeschluss (nicht referendumsfähig),hängig
